Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,137916,-,-,-,37.77,-122.38,-8,5,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Wind Direction,Wind Speed,Surface Albedo,Clearsky DHI,Clearsky DNI,Clearsky GHI
2021,1,1,0,30,0,0,0,7.5,8.200000000000001,1025,332,2.2,0.02,0,0,0
2021,1,1,1,30,0,0,0,7.2,8.3,1025,331,2.1,0.02,0,0,0
2021,1,1,2,30,0,0,0,7,8.5,1025,335,1.8,0.02,0,0,0
2021,1,1,3,30,0,0,0,6.800000000000001,9,1025,169,1.4000000000000001,0.02,0,0,0
2021,1,1,4,30,0,0,0,6.7,9.1,1025,28,1,0.02,0,0,0
2021,1,1,5,30,0,0,0,6.6000000000000005,8.700000000000001,1025,73,1,0.02,0,0,0
2021,1,1,6,30,0,0,0,6.5,8,1025,96,1.3,0.02,0,0,0
2021,1,1,7,30,0,5,5,6.5,8.3,1025,105,1.5,0.02,9,102,10
2021,1,1,8,30,515,46,134,6.9,9.8,1026,111,1.5,0.02,40,590,141
2021,1,1,9,30,751,57,292,6.6000000000000005,11.5,1026,122,1.1,0.02,57,751,292
2021,1,1,10,30,590,124,370,5.7,13.200000000000001,1026,160,0.7000000000000001,0.02,71,814,410
2021,1,1,11,30,389,188,373,5.1000000000000005,14.4,1026,199,0.8,0.02,77,848,481
2021,1,1,12,30,395,196,389,4.800000000000001,14.9,1025,212,0.9,0.02,79,846,492
2021,1,1,13,30,247,204,315,5.1000000000000005,14.700000000000001,1025,221,1,0.02,80,813,445
2021,1,1,14,30,225,168,250,5.800000000000001,14.200000000000001,1026,234,1.2000000000000002,0.02,73,743,344
2021,1,1,15,30,546,67,197,7.300000000000001,12.9,1026,237,1.2000000000000002,0.02,59,598,202
2021,1,1,16,30,152,34,46,7.9,11.3,1026,234,1.2000000000000002,0.02,31,278,54
2021,1,1,17,30,0,0,0,7.6000000000000005,10.3,1027,234,1.5,0.02,0,0,0
2021,1,1,18,30,0,0,0,7.9,9.9,1027,229,1.5,0.02,0,0,0
2021,1,1,19,30,0,0,0,8.4,9.9,1028,226,1.5,0.02,0,0,0
2021,1,1,20,30,0,0,0,8.8,9.9,1028,221,1.5,0.02,0,0,0
2021,1,1,21,30,0,0,0,9.1,10.100000000000001,1028,204,1.4000000000000001,0.02,0,0,0
2021,1,1,22,30,0,0,0,9.3,10.100000000000001,1028,191,1.3,0.02,0,0,0
2021,1,1,23,30,0,0,0,9.4,10.100000000000001,1028,183,1.6,0.02,0,0,0
2021,1,2,0,30,0,0,0,9.5,10.100000000000001,1027,172,2,0.02,0,0,0
2021,1,2,1,30,0,0,0,9.4,10,1027,164,2.1,0.02,0,0,0
2021,1,2,2,30,0,0,0,9.3,10,1027,160,1.9000000000000001,0.02,0,0,0
2021,1,2,3,30,0,0,0,9.3,10,1028,151,1.9000000000000001,0.02,0,0,0
2021,1,2,4,30,0,0,0,9.3,10.100000000000001,1028,142,2,0.02,0,0,0
2021,1,2,5,30,0,0,0,9.200000000000001,10.100000000000001,1028,139,2.1,0.02,0,0,0
2021,1,2,6,30,0,0,0,9.1,10.100000000000001,1028,135,2.1,0.02,0,0,0
2021,1,2,7,30,0,3,3,9.1,10.3,1029,122,1.9000000000000001,0.02,9,46,9
2021,1,2,8,30,3,36,37,9.1,10.600000000000001,1029,110,1.9000000000000001,0.02,51,462,130
2021,1,2,9,30,30,85,94,9.200000000000001,10.9,1029,108,2.1,0.02,69,670,279
2021,1,2,10,30,27,153,164,9.4,11.4,1029,108,1.8,0.02,81,760,398
2021,1,2,11,30,25,169,181,9.700000000000001,11.9,1029,83,1.3,0.02,85,802,468
2021,1,2,12,30,2,87,88,9.9,12.200000000000001,1028,61,1,0.02,87,805,481
2021,1,2,13,30,6,86,89,10.100000000000001,12.200000000000001,1028,62,1,0.02,86,772,434
2021,1,2,14,30,10,96,100,10.200000000000001,12.200000000000001,1028,65,0.9,0.02,77,709,337
2021,1,2,15,30,1,34,34,10.100000000000001,11.8,1028,56,0.8,0.02,61,575,200
2021,1,2,16,30,0,16,16,10,11.200000000000001,1028,37,0.7000000000000001,0.02,32,258,54
2021,1,2,17,30,0,0,0,9.600000000000001,10.700000000000001,1029,20,0.9,0.02,0,0,0
2021,1,2,18,30,0,0,0,9.3,10.5,1029,10,0.9,0.02,0,0,0
2021,1,2,19,30,0,0,0,9.1,10.4,1030,35,0.9,0.02,0,0,0
2021,1,2,20,30,0,0,0,8.9,10.3,1030,71,0.8,0.02,0,0,0
2021,1,2,21,30,0,0,0,8.8,10.200000000000001,1030,97,0.6000000000000001,0.02,0,0,0
2021,1,2,22,30,0,0,0,8.700000000000001,10.200000000000001,1030,126,0.6000000000000001,0.02,0,0,0
2021,1,2,23,30,0,0,0,8.700000000000001,10.100000000000001,1029,148,0.7000000000000001,0.02,0,0,0
2021,1,3,0,30,0,0,0,8.700000000000001,9.9,1029,159,0.9,0.02,0,0,0
2021,1,3,1,30,0,0,0,8.700000000000001,9.8,1029,171,1.1,0.02,0,0,0
2021,1,3,2,30,0,0,0,8.8,9.700000000000001,1029,184,1.2000000000000002,0.02,0,0,0
2021,1,3,3,30,0,0,0,8.700000000000001,9.5,1029,191,1.3,0.02,0,0,0
2021,1,3,4,30,0,0,0,8.700000000000001,9.5,1029,197,1.2000000000000002,0.02,0,0,0
2021,1,3,5,30,0,0,0,8.8,9.600000000000001,1030,193,1,0.02,0,0,0
2021,1,3,6,30,0,0,0,8.8,9.600000000000001,1030,176,1.1,0.02,0,0,0
2021,1,3,7,30,0,3,3,8.700000000000001,10,1030,165,1.2000000000000002,0.02,8,73,9
2021,1,3,8,30,300,39,91,9.200000000000001,10.9,1030,161,1.3,0.02,44,524,134
2021,1,3,9,30,165,110,162,9.700000000000001,12.100000000000001,1030,168,1.2000000000000002,0.02,61,708,283
2021,1,3,10,30,84,179,214,10,13.100000000000001,1030,182,1,0.02,72,786,401
2021,1,3,11,30,168,212,292,10,13.600000000000001,1029,191,0.9,0.02,78,820,471
2021,1,3,12,30,218,214,321,9.700000000000001,13.9,1028,191,0.8,0.02,79,825,484
2021,1,3,13,30,15,130,137,9.5,13.8,1027,177,0.7000000000000001,0.02,77,803,441
2021,1,3,14,30,87,146,178,9.5,13.5,1027,165,0.6000000000000001,0.02,70,744,344
2021,1,3,15,30,40,107,117,9.700000000000001,12.9,1027,163,0.7000000000000001,0.02,57,617,207
2021,1,3,16,30,1,24,24,9.5,12.200000000000001,1027,166,0.8,0.02,31,316,58
2021,1,3,17,30,0,0,0,9.4,11.4,1027,159,1.1,0.02,0,0,0
2021,1,3,18,30,0,0,0,9.3,10.9,1026,156,1.5,0.02,0,0,0
2021,1,3,19,30,0,0,0,9.1,10.600000000000001,1026,167,1.6,0.02,0,0,0
2021,1,3,20,30,0,0,0,9.1,10.600000000000001,1026,176,1.7000000000000002,0.02,0,0,0
2021,1,3,21,30,0,0,0,9.1,10.5,1026,183,1.7000000000000002,0.02,0,0,0
2021,1,3,22,30,0,0,0,9.3,10.5,1026,188,1.7000000000000002,0.02,0,0,0
2021,1,3,23,30,0,0,0,9.5,10.5,1026,183,1.6,0.02,0,0,0
2021,1,4,0,30,0,0,0,9.700000000000001,10.5,1026,165,1.8,0.02,0,0,0
2021,1,4,1,30,0,0,0,9.8,10.5,1026,147,2.4000000000000004,0.02,0,0,0
2021,1,4,2,30,0,0,0,9.8,10.600000000000001,1025,146,3.1,0.02,0,0,0
2021,1,4,3,30,0,0,0,9.9,10.9,1025,152,3.7,0.02,0,0,0
2021,1,4,4,30,0,0,0,10.100000000000001,11.3,1024,157,4.1000000000000005,0.02,0,0,0
2021,1,4,5,30,0,0,0,10.4,11.600000000000001,1024,161,4.5,0.02,0,0,0
2021,1,4,6,30,0,0,0,10.5,11.8,1024,165,4.800000000000001,0.02,0,0,0
2021,1,4,7,30,0,2,2,10.8,12.200000000000001,1024,173,5.300000000000001,0.02,8,64,9
2021,1,4,8,30,10,37,39,11.3,12.9,1024,190,5.6000000000000005,0.02,46,495,131
2021,1,4,9,30,36,62,73,12,13.5,1024,209,5.6000000000000005,0.02,66,676,278
2021,1,4,10,30,33,130,144,12.5,14.200000000000001,1024,226,5.4,0.02,76,774,401
2021,1,4,11,30,16,180,188,12.700000000000001,15,1024,240,5.2,0.02,74,849,482
2021,1,4,12,30,223,152,262,11.600000000000001,15.5,1024,250,5.1000000000000005,0.02,73,870,502
2021,1,4,13,30,663,116,418,9.8,15.4,1025,257,4.9,0.02,72,851,460
2021,1,4,14,30,798,66,362,9.1,14.8,1025,261,4.2,0.02,66,798,362
2021,1,4,15,30,679,53,220,9,13.5,1026,261,3,0.02,53,679,220
2021,1,4,16,30,208,33,52,9.3,11.5,1026,259,2,0.02,31,369,64
2021,1,4,17,30,0,0,0,9.5,10.200000000000001,1027,260,1.8,0.02,0,0,0
2021,1,4,18,30,0,0,0,9.600000000000001,9.600000000000001,1029,263,1.9000000000000001,0.02,0,0,0
2021,1,4,19,30,0,0,0,9.3,9.3,1029,266,1.8,0.02,0,0,0
2021,1,4,20,30,0,0,0,9.1,9.1,1030,266,1.7000000000000002,0.02,0,0,0
2021,1,4,21,30,0,0,0,8.9,8.9,1029,267,1.7000000000000002,0.02,0,0,0
2021,1,4,22,30,0,0,0,8.700000000000001,8.700000000000001,1029,277,1.7000000000000002,0.02,0,0,0
2021,1,4,23,30,0,0,0,8.6,8.6,1029,287,1.8,0.02,0,0,0
2021,1,5,0,30,0,0,0,8.4,8.4,1030,293,1.9000000000000001,0.02,0,0,0
2021,1,5,1,30,0,0,0,8.3,8.3,1030,303,2,0.02,0,0,0
2021,1,5,2,30,0,0,0,8.3,8.3,1030,316,1.9000000000000001,0.02,0,0,0
2021,1,5,3,30,0,0,0,8.3,8.3,1030,331,1.8,0.02,0,0,0
2021,1,5,4,30,0,0,0,8.200000000000001,8.200000000000001,1030,171,1.6,0.02,0,0,0
2021,1,5,5,30,0,0,0,7.800000000000001,8.1,1029,16,1.4000000000000001,0.02,0,0,0
2021,1,5,6,30,0,0,0,7.5,7.800000000000001,1030,30,1.3,0.02,0,0,0
2021,1,5,7,30,17,5,5,7.1000000000000005,8,1030,30,1.3,0.02,9,89,10
2021,1,5,8,30,527,44,135,7.1000000000000005,8.700000000000001,1031,30,1.4000000000000001,0.02,43,581,143
2021,1,5,9,30,368,90,206,7.2,10,1031,35,1.4000000000000001,0.02,57,773,300
2021,1,5,10,30,716,99,400,7,11.700000000000001,1030,43,1.5,0.02,63,860,425
2021,1,5,11,30,586,156,438,6.300000000000001,12.9,1029,53,1.3,0.02,67,896,499
2021,1,5,12,30,894,69,511,6.4,13.600000000000001,1029,61,1.2000000000000002,0.02,69,894,511
2021,1,5,13,30,567,136,395,6.300000000000001,13.9,1028,63,1.2000000000000002,0.02,69,866,465
2021,1,5,14,30,744,76,354,6.2,14,1028,62,1.2000000000000002,0.02,62,813,366
2021,1,5,15,30,691,50,222,6.4,13,1028,57,1,0.02,50,691,222
2021,1,5,16,30,209,39,58,7.2,11.700000000000001,1028,40,0.8,0.02,29,401,66
2021,1,5,17,30,0,0,0,7,11,1029,19,0.8,0.02,0,0,0
2021,1,5,18,30,0,0,0,7.300000000000001,10.8,1029,7,0.9,0.02,0,0,0
2021,1,5,19,30,0,0,0,7.5,10.8,1028,6,0.8,0.02,0,0,0
2021,1,5,20,30,0,0,0,7.5,10.700000000000001,1028,180,0.8,0.02,0,0,0
2021,1,5,21,30,0,0,0,7.6000000000000005,10.600000000000001,1028,328,0.6000000000000001,0.02,0,0,0
2021,1,5,22,30,0,0,0,7.6000000000000005,10.4,1028,285,0.4,0.02,0,0,0
2021,1,5,23,30,0,0,0,7.5,10.200000000000001,1028,235,0.4,0.02,0,0,0
2021,1,6,0,30,0,0,0,7.5,9.9,1028,163,0.5,0.02,0,0,0
2021,1,6,1,30,0,0,0,7.5,9.4,1028,113,0.9,0.02,0,0,0
2021,1,6,2,30,0,0,0,7.5,8.6,1028,106,1.4000000000000001,0.02,0,0,0
2021,1,6,3,30,0,0,0,7.4,7.9,1027,109,1.7000000000000002,0.02,0,0,0
2021,1,6,4,30,0,0,0,7.300000000000001,7.5,1028,115,1.8,0.02,0,0,0
2021,1,6,5,30,0,0,0,7.1000000000000005,7.300000000000001,1028,122,1.8,0.02,0,0,0
2021,1,6,6,30,0,0,0,6.9,7.300000000000001,1028,131,1.7000000000000002,0.02,0,0,0
2021,1,6,7,30,0,6,6,6.7,7.7,1028,141,1.6,0.02,9,72,10
2021,1,6,8,30,38,83,90,6.7,8.6,1029,144,1.5,0.02,48,524,138
2021,1,6,9,30,49,141,156,6.9,9.600000000000001,1029,145,1.4000000000000001,0.02,66,713,291
2021,1,6,10,30,328,176,314,7.1000000000000005,11,1029,162,1.1,0.02,73,796,409
2021,1,6,11,30,128,183,245,7.1000000000000005,12.3,1029,175,1,0.02,78,826,477
2021,1,6,12,30,5,62,64,7.300000000000001,12.9,1028,161,1.2000000000000002,0.02,75,838,491
2021,1,6,13,30,466,144,358,7.9,13.4,1028,151,1.2000000000000002,0.02,69,834,453
2021,1,6,14,30,798,61,361,8.3,13.8,1028,154,0.9,0.02,61,798,361
2021,1,6,15,30,683,51,223,8.4,13.600000000000001,1028,163,0.6000000000000001,0.02,51,683,223
2021,1,6,16,30,204,40,59,8.4,13,1028,176,0.5,0.02,32,383,68
2021,1,6,17,30,0,0,0,7.800000000000001,12.5,1028,215,0.4,0.02,0,0,0
2021,1,6,18,30,0,0,0,7.9,11.9,1028,274,0.5,0.02,0,0,0
2021,1,6,19,30,0,0,0,8.200000000000001,10.9,1029,316,0.9,0.02,0,0,0
2021,1,6,20,30,0,0,0,8.5,10.200000000000001,1029,338,1.2000000000000002,0.02,0,0,0
2021,1,6,21,30,0,0,0,8.5,9.8,1030,176,1.4000000000000001,0.02,0,0,0
2021,1,6,22,30,0,0,0,8.4,9.4,1030,11,1.7000000000000002,0.02,0,0,0
2021,1,6,23,30,0,0,0,8.1,8.9,1030,24,1.9000000000000001,0.02,0,0,0
2021,1,7,0,30,0,0,0,7.9,8.6,1030,34,2,0.02,0,0,0
2021,1,7,1,30,0,0,0,7.9,8.3,1030,40,2,0.02,0,0,0
2021,1,7,2,30,0,0,0,7.9,8.1,1030,44,2.1,0.02,0,0,0
2021,1,7,3,30,0,0,0,7.9,8.200000000000001,1029,47,2.3000000000000003,0.02,0,0,0
2021,1,7,4,30,0,0,0,7.800000000000001,8.200000000000001,1028,50,2.4000000000000004,0.02,0,0,0
2021,1,7,5,30,0,0,0,7.6000000000000005,8.200000000000001,1028,54,2.5,0.02,0,0,0
2021,1,7,6,30,0,0,0,7.4,8.1,1028,56,2.5,0.02,0,0,0
2021,1,7,7,30,0,5,5,7.300000000000001,8.200000000000001,1029,54,2.5,0.02,9,65,10
2021,1,7,8,30,122,81,102,7.4,8.6,1029,50,2.6,0.02,51,508,139
2021,1,7,9,30,710,69,294,7.7,9.4,1029,50,2.7,0.02,69,710,294
2021,1,7,10,30,822,74,422,8.3,10.600000000000001,1029,56,2.7,0.02,74,822,422
2021,1,7,11,30,816,90,486,8.8,12.200000000000001,1028,66,2.4000000000000004,0.02,73,880,500
2021,1,7,12,30,629,140,454,9.200000000000001,13.700000000000001,1027,80,1.8,0.02,74,889,517
2021,1,7,13,30,337,194,350,9,14.4,1027,90,1.6,0.02,73,863,472
2021,1,7,14,30,592,108,332,8.6,14.4,1026,93,1.7000000000000002,0.02,67,808,373
2021,1,7,15,30,450,82,196,8.4,13.200000000000001,1026,90,1.5,0.02,56,691,231
2021,1,7,16,30,149,43,58,8.4,11.4,1026,84,1.4000000000000001,0.03,32,400,71
2021,1,7,17,30,0,0,0,7.6000000000000005,10.4,1026,81,1.5,0.03,0,0,0
2021,1,7,18,30,0,0,0,7.300000000000001,9.9,1026,79,1.6,0.03,0,0,0
2021,1,7,19,30,0,0,0,7,9.4,1026,77,1.6,0.03,0,0,0
2021,1,7,20,30,0,0,0,6.800000000000001,9.1,1026,73,1.6,0.03,0,0,0
2021,1,7,21,30,0,0,0,6.7,9.1,1026,67,1.5,0.03,0,0,0
2021,1,7,22,30,0,0,0,6.7,9.1,1026,62,1.3,0.03,0,0,0
2021,1,7,23,30,0,0,0,6.7,9.1,1027,60,1.4000000000000001,0.03,0,0,0
2021,1,8,0,30,0,0,0,6.6000000000000005,9,1027,62,1.5,0.03,0,0,0
2021,1,8,1,30,0,0,0,6.5,9,1028,72,1.5,0.03,0,0,0
2021,1,8,2,30,0,0,0,6.6000000000000005,9.1,1028,88,1.4000000000000001,0.03,0,0,0
2021,1,8,3,30,0,0,0,6.6000000000000005,9.1,1029,104,1.3,0.03,0,0,0
2021,1,8,4,30,0,0,0,6.6000000000000005,8.9,1029,117,1.5,0.03,0,0,0
2021,1,8,5,30,0,0,0,6.800000000000001,8.8,1028,128,1.7000000000000002,0.03,0,0,0
2021,1,8,6,30,0,0,0,7.2,9.1,1029,149,1.5,0.03,0,0,0
2021,1,8,7,30,30,5,5,7.7,10.200000000000001,1029,188,1.3,0.03,9,82,10
2021,1,8,8,30,544,43,138,9,11.700000000000001,1030,234,1.3,0.03,43,544,138
2021,1,8,9,30,718,62,290,10,12.8,1030,275,1.7000000000000002,0.03,62,718,290
2021,1,8,10,30,799,74,413,10.8,13.600000000000001,1030,300,2.2,0.03,74,799,413
2021,1,8,11,30,125,136,197,11,14,1030,313,2.6,0.03,77,846,489
2021,1,8,12,30,40,231,251,10.700000000000001,14.4,1030,319,2.6,0.03,77,862,509
2021,1,8,13,30,154,161,233,9.8,14.700000000000001,1029,322,2.3000000000000003,0.03,75,850,470
2021,1,8,14,30,774,72,367,8.9,14.600000000000001,1029,325,2.1,0.03,68,802,374
2021,1,8,15,30,687,56,232,8.3,13.4,1030,327,1.9000000000000001,0.03,56,687,232
2021,1,8,16,30,263,40,66,8.1,11.700000000000001,1030,330,1.8,0.03,33,401,73
2021,1,8,17,30,0,0,0,7.2,10.3,1030,340,1.8,0.03,0,0,0
2021,1,8,18,30,0,0,0,7,9.5,1031,174,2,0.03,0,0,0
2021,1,8,19,30,0,0,0,6.9,8.9,1031,8,2.1,0.03,0,0,0
2021,1,8,20,30,0,0,0,7,8.4,1031,16,2.1,0.03,0,0,0
2021,1,8,21,30,0,0,0,7.1000000000000005,8,1031,15,2.2,0.03,0,0,0
2021,1,8,22,30,0,0,0,7.2,7.800000000000001,1031,11,2.2,0.03,0,0,0
2021,1,8,23,30,0,0,0,7,7.7,1030,8,2.2,0.03,0,0,0
2021,1,9,0,30,0,0,0,6.7,7.5,1030,6,2.2,0.03,0,0,0
2021,1,9,1,30,0,0,0,6.300000000000001,7.1000000000000005,1030,8,2.2,0.03,0,0,0
2021,1,9,2,30,0,0,0,5.9,6.7,1030,12,2.2,0.03,0,0,0
2021,1,9,3,30,0,0,0,5.4,6.300000000000001,1030,17,2.2,0.03,0,0,0
2021,1,9,4,30,0,0,0,4.9,6,1029,24,2.2,0.03,0,0,0
2021,1,9,5,30,0,0,0,4.4,5.7,1029,29,2.1,0.03,0,0,0
2021,1,9,6,30,0,0,0,4,5.6000000000000005,1029,28,2,0.03,0,0,0
2021,1,9,7,30,0,5,5,3.7,6.800000000000001,1029,16,1.9000000000000001,0.03,10,119,11
2021,1,9,8,30,622,37,146,3.9000000000000004,8.9,1030,181,2.1,0.03,37,622,146
2021,1,9,9,30,787,51,302,3.5,10.9,1030,352,2.4000000000000004,0.03,51,787,302
2021,1,9,10,30,854,61,425,3.1,12.700000000000001,1030,343,2.4000000000000004,0.03,61,854,425
2021,1,9,11,30,888,66,500,3.1,14.200000000000001,1030,333,2.2,0.03,66,888,500
2021,1,9,12,30,889,69,516,3.2,15.100000000000001,1029,326,2.1,0.03,69,889,516
2021,1,9,13,30,864,68,472,3.4000000000000004,15.5,1028,323,1.9000000000000001,0.03,68,864,472
2021,1,9,14,30,810,64,375,3.5,15.3,1028,318,1.7000000000000002,0.03,64,810,375
2021,1,9,15,30,691,53,233,4.3,14,1028,306,1.4000000000000001,0.03,53,691,233
2021,1,9,16,30,71,52,59,6.1000000000000005,12,1029,295,1.4000000000000001,0.03,33,410,75
2021,1,9,17,30,0,0,0,5.5,10.700000000000001,1029,292,1.6,0.03,0,0,0
2021,1,9,18,30,0,0,0,5.800000000000001,9.9,1029,294,1.9000000000000001,0.03,0,0,0
2021,1,9,19,30,0,0,0,6.5,9.200000000000001,1030,298,2.2,0.03,0,0,0
2021,1,9,20,30,0,0,0,7.5,8.8,1030,302,2.2,0.03,0,0,0
2021,1,9,21,30,0,0,0,8.200000000000001,8.700000000000001,1030,308,1.9000000000000001,0.03,0,0,0
2021,1,9,22,30,0,0,0,8.4,9.3,1030,325,1.3,0.03,0,0,0
2021,1,9,23,30,0,0,0,8.200000000000001,9.700000000000001,1029,201,0.7000000000000001,0.03,0,0,0
2021,1,10,0,30,0,0,0,8,9.4,1029,75,0.6000000000000001,0.03,0,0,0
2021,1,10,1,30,0,0,0,7.9,9.200000000000001,1029,114,0.4,0.03,0,0,0
2021,1,10,2,30,0,0,0,7.7,9,1029,189,0.30000000000000004,0.03,0,0,0
2021,1,10,3,30,0,0,0,7.6000000000000005,8.9,1029,227,0.30000000000000004,0.03,0,0,0
2021,1,10,4,30,0,0,0,7.6000000000000005,8.8,1029,173,0.30000000000000004,0.03,0,0,0
2021,1,10,5,30,0,0,0,7.5,8.9,1030,129,0.30000000000000004,0.03,0,0,0
2021,1,10,6,30,0,0,0,7.4,9.1,1030,106,0.30000000000000004,0.03,0,0,0
2021,1,10,7,30,54,7,8,7.300000000000001,9.600000000000001,1031,77,0.5,0.03,9,82,10
2021,1,10,8,30,544,44,139,7.300000000000001,10.5,1031,77,1,0.03,44,544,139
2021,1,10,9,30,664,66,278,6.9,11.9,1032,89,1.3,0.03,64,716,293
2021,1,10,10,30,403,127,299,6.800000000000001,13.3,1031,97,1.1,0.03,74,797,415
2021,1,10,11,30,182,224,313,7.300000000000001,14.4,1030,91,0.8,0.03,76,846,491
2021,1,10,12,30,236,218,337,7.800000000000001,14.9,1030,61,0.8,0.03,76,854,508
2021,1,10,13,30,21,141,151,8.5,14.9,1030,40,0.9,0.03,75,832,466
2021,1,10,14,30,56,143,165,8.9,14.5,1030,36,1.1,0.03,70,773,369
2021,1,10,15,30,18,86,91,9.1,13.5,1030,30,1.1,0.03,57,653,229
2021,1,10,16,30,18,49,51,9.5,12.100000000000001,1030,30,1.2000000000000002,0.03,34,374,74
2021,1,10,17,30,0,0,0,9,11.100000000000001,1031,35,1.4000000000000001,0.03,0,0,0
2021,1,10,18,30,0,0,0,8.5,10.600000000000001,1031,41,1.5,0.03,0,0,0
2021,1,10,19,30,0,0,0,8.200000000000001,10.3,1031,37,1.4000000000000001,0.03,0,0,0
2021,1,10,20,30,0,0,0,8,10.200000000000001,1031,21,1.2000000000000002,0.03,0,0,0
2021,1,10,21,30,0,0,0,7.9,10.200000000000001,1031,181,1.1,0.03,0,0,0
2021,1,10,22,30,0,0,0,7.800000000000001,9.9,1030,354,1.2000000000000002,0.03,0,0,0
2021,1,10,23,30,0,0,0,7.9,9.600000000000001,1030,188,1.3,0.03,0,0,0
2021,1,11,0,30,0,0,0,8.1,9.200000000000001,1029,31,1.4000000000000001,0.03,0,0,0
2021,1,11,1,30,0,0,0,8.1,8.9,1029,44,1.5,0.03,0,0,0
2021,1,11,2,30,0,0,0,8.1,8.6,1030,38,1.4000000000000001,0.03,0,0,0
2021,1,11,3,30,0,0,0,8,8.6,1030,31,1.2000000000000002,0.03,0,0,0
2021,1,11,4,30,0,0,0,7.9,8.6,1030,49,1.2000000000000002,0.03,0,0,0
2021,1,11,5,30,0,0,0,7.800000000000001,8.4,1030,72,1.3,0.03,0,0,0
2021,1,11,6,30,0,0,0,7.6000000000000005,8.200000000000001,1030,80,1.5,0.03,0,0,0
2021,1,11,7,30,1,7,7,7.5,8.700000000000001,1030,86,1.7000000000000002,0.03,9,72,10
2021,1,11,8,30,203,58,94,7.5,9.9,1030,96,2.1,0.03,49,536,143
2021,1,11,9,30,30,131,141,7.6000000000000005,11.5,1030,100,1.9000000000000001,0.03,65,736,301
2021,1,11,10,30,344,186,334,8,13.3,1029,84,1.1,0.03,74,828,429
2021,1,11,11,30,494,174,417,8.5,14.600000000000001,1029,205,0.8,0.03,78,869,506
2021,1,11,12,30,841,87,514,8.6,15.5,1029,331,1.2000000000000002,0.03,77,879,523
2021,1,11,13,30,471,170,393,8.6,15.9,1028,164,1.2000000000000002,0.03,71,869,482
2021,1,11,14,30,426,151,317,8.3,15.9,1028,167,0.8,0.03,65,819,384
2021,1,11,15,30,585,75,230,8.200000000000001,15,1027,335,0.6000000000000001,0.03,54,703,241
2021,1,11,16,30,32,56,59,8.6,13.600000000000001,1027,229,0.5,0.03,34,429,81
2021,1,11,17,30,0,0,0,7.9,12.700000000000001,1027,148,0.5,0.03,0,0,0
2021,1,11,18,30,0,0,0,7.800000000000001,12.100000000000001,1028,218,0.8,0.03,0,0,0
2021,1,11,19,30,0,0,0,7.9,11.600000000000001,1028,252,0.9,0.03,0,0,0
2021,1,11,20,30,0,0,0,7.9,11.4,1028,268,0.8,0.03,0,0,0
2021,1,11,21,30,0,0,0,8.1,11.100000000000001,1029,312,0.9,0.03,0,0,0
2021,1,11,22,30,0,0,0,8.200000000000001,10.8,1029,174,0.9,0.03,0,0,0
2021,1,11,23,30,0,0,0,8,10.600000000000001,1029,24,0.9,0.03,0,0,0
2021,1,12,0,30,0,0,0,7.800000000000001,10.4,1029,44,1,0.03,0,0,0
2021,1,12,1,30,0,0,0,7.7,10,1029,66,1.3,0.03,0,0,0
2021,1,12,2,30,0,0,0,7.5,9.600000000000001,1029,81,1.4000000000000001,0.03,0,0,0
2021,1,12,3,30,0,0,0,7.300000000000001,9.700000000000001,1029,86,1.2000000000000002,0.03,0,0,0
2021,1,12,4,30,0,0,0,7.2,9.8,1030,89,1.1,0.03,0,0,0
2021,1,12,5,30,0,0,0,7.2,9.600000000000001,1030,99,1.3,0.03,0,0,0
2021,1,12,6,30,0,0,0,7.2,9.4,1030,113,1.5,0.03,0,0,0
2021,1,12,7,30,0,4,4,7.300000000000001,10.100000000000001,1030,119,1.3,0.03,9,76,10
2021,1,12,8,30,1,33,33,7.800000000000001,11.100000000000001,1031,124,1.1,0.03,45,520,137
2021,1,12,9,30,11,93,97,8.1,12,1032,142,1,0.03,61,705,288
2021,1,12,10,30,126,169,223,8.3,13.200000000000001,1032,172,1,0.03,68,793,410
2021,1,12,11,30,88,215,259,8.700000000000001,14.5,1031,194,1.2000000000000002,0.03,71,837,485
